Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN
10/21/2022,21:00,N,5.69,1.5,3,5
10/21/2022,22:00,N,8.69,4.43,3.89,5.59
10/21/2022,23:00,N,4.58,3.67,3.67,5.05
10/21/2022,24:00,N,4,3.25,3.25,4.79
10/22/2022,01:00,N,4,2.9,1.85,1.85
10/22/2022,02:00,N,2.24,2.51,1.5,1.8
10/22/2022,03:00,N,1.52,2.3,1.5,1.5
10/22/2022,04:00,N,1.52,3.5,1.5,1.5
10/22/2022,05:00,N,1.52,3.5,1.5,1.5
10/22/2022,06:00,N,3.41,5.39,2.1,2
10/22/2022,07:00,N,5.5,8.25,5.48,5.48
10/22/2022,08:00,N,4.41,6.39,5,5
10/22/2022,09:00,N,7.78,6.39,4.92,4.92
10/22/2022,10:00,N,4.41,6.39,3.3,4.92
10/22/2022,11:00,N,5,6.98,2.29,8
10/22/2022,12:00,N,4.41,6.39,2.29,7.7
10/22/2022,13:00,N,4,5.98,2.29,10
10/22/2022,14:00,N,2.06,5,2,13.04
10/22/2022,15:00,N,2.02,4,2,11.15
10/22/2022,16:00,N,2.24,4.31,2.07,13.41
10/22/2022,17:00,N,4.5,6.39,3.69,25.31
10/22/2022,18:00,N,8.71,10.69,10.15,25
10/22/2022,19:00,N,7.01,12.69,16.69,25
10/22/2022,20:00,N,4,5.98,8.78,19.53
10/22/2022,21:00,N,4.84,3.2,4.69,11.15
10/22/2022,22:00,N,4,2.51,2.39,5.03
10/22/2022,23:00,N,5.01,3.89,3.89,6.25
10/22/2022,24:00,N,4,3.25,3.25,4
10/23/2022,01:00,N,3.69,3.69,2,2
10/23/2022,02:00,N,2.24,3.6,1.85,1.85
10/23/2022,03:00,N,1.52,2.71,1.5,1.75
10/23/2022,04:00,N,1.52,3.5,1.5,1.75
10/23/2022,05:00,N,1.52,3.5,1.5,1.75
10/23/2022,06:00,N,2.53,4.51,1.8,1.5
10/23/2022,07:00,N,5.51,8.51,5.49,5
10/23/2022,08:00,N,2.81,4.79,4.79,4.79
10/23/2022,09:00,N,6.69,4.39,2.89,4.79
10/23/2022,10:00,N,4,5.3,2.69,4.79
10/23/2022,11:00,N,3.5,5.48,2.69,9
10/23/2022,12:00,N,4,5.98,2.29,8.3
10/23/2022,13:00,N,2.7,4.68,2,15.3
10/23/2022,14:00,N,1.49,3.72,2,19.4
10/23/2022,15:00,N,1.93,4.69,2,11.4
10/23/2022,16:00,N,2.1,5.24,2.1,16.1
10/23/2022,17:00,N,4,5.98,3.98,20
10/23/2022,18:00,N,8.02,10,10,29.29
10/23/2022,19:00,N,6.69,10.72,15.72,16.1
10/23/2022,20:00,N,6.69,5.69,10,16.1
10/23/2022,21:00,N,8.69,3,5.44,10
10/23/2022,22:00,N,2.75,2,2,4.92
10/23/2022,23:00,N,4,2.51,2,6.05
10/23/2022,24:00,N,4,2.73,2,4.04
10/24/2022,01:00,N,3.69,3.69,2,2
10/24/2022,02:00,N,2.24,3.57,1.82,1.82
10/24/2022,03:00,N,1.52,2.64,1.5,1.5
10/24/2022,04:00,N,1.71,3.69,1.69,1.5
10/24/2022,05:00,N,1.91,3.89,1.89,1.62
10/24/2022,06:00,N,4.47,6.45,3.69,1.85
10/24/2022,07:00,N,1.43,4.39,3.8,5
10/24/2022,08:00,N,0.01,3.99,3.53,6.85
10/24/2022,09:00,N,1.49,2.69,2.69,6
10/24/2022,10:00,N,2.41,4.39,3.26,5.15
10/24/2022,11:00,N,1.49,4.39,2.69,20.05
10/24/2022,12:00,N,1.69,5.31,2.31,17.84
10/24/2022,13:00,N,1.69,7.95,2.29,33.1
10/24/2022,14:00,N,1.1,5.57,2.29,53.2
10/24/2022,15:00,N,1.69,6.15,2.1,28.2
10/24/2022,16:00,N,1.89,8.15,2.29,28.2
10/24/2022,17:00,N,4.69,7.69,4.69,33.85
10/24/2022,18:00,N,7.69,15.55,13.55,33.85
10/24/2022,19:00,N,6,17.1,22.1,33.1
10/24/2022,20:00,N,5.01,5.69,9.69,27.12
10/24/2022,21:00,N,4,4.7,4.86,17.35
10/24/2022,22:00,N,4,2.73,2.69,11.7
10/24/2022,23:00,N,3.69,2.42,1.91,6.92
10/24/2022,24:00,N,4.05,3.3,3.3,6.92
10/25/2022,01:00,N,4.47,2.71,1.72,2.2
10/25/2022,02:00,N,2.68,2.51,1.43,1.85
10/25/2022,03:00,N,1.89,2.19,1.39,1.5
10/25/2022,04:00,N,1.49,2.71,1.39,1.5
10/25/2022,05:00,N,1.52,3.5,1.5,1.62
10/25/2022,06:00,N,5.11,7.11,3.69,1.85
10/25/2022,07:00,N,5.44,12.06,10.06,9.92
10/25/2022,08:00,N,2.98,9.92,9.92,9.92
10/25/2022,09:00,N,8,8.64,8.64,8.4
10/25/2022,10:00,N,4,5.9,5.15,5.15
10/25/2022,11:00,N,3.02,7.23,6,9
10/25/2022,12:00,N,3.02,9.34,7.7,13.45
10/25/2022,13:00,N,3.69,9.75,3.19,25.1
10/25/2022,14:00,N,0.86,10,2.39,28.2
10/25/2022,15:00,N,1.6,5.35,2.29,9.92
10/25/2022,16:00,N,1.89,5.24,2,10.2
10/25/2022,17:00,N,2.49,5.49,2.47,10.09
10/25/2022,18:00,N,5.01,15.55,10.55,23.48
10/25/2022,19:00,N,5.01,70.15,65.15,126.38
10/25/2022,20:00,N,3.28,14.44,17.44,116.92
10/25/2022,21:00,N,2.49,3,3.89,44.8
10/25/2022,22:00,N,1.01,2,2,20.13
10/25/2022,23:00,N,1.69,2.31,2.31,8.98
10/25/2022,24:00,N,2.21,2.21,2.21,5.95
10/26/2022,01:00,N,1.69,2.51,1.5,1.15
10/26/2022,02:00,N,1.45,2.51,1.43,1.04
10/26/2022,03:00,N,1.01,2.51,1.39,1
10/26/2022,04:00,N,0.97,2.95,1.39,1
10/26/2022,05:00,N,1.05,3.03,1.39,1
10/26/2022,06:00,N,1.99,6.97,1.97,1.09
10/26/2022,07:00,N,0.85,20.85,10.85,8.4
10/26/2022,08:00,N,1.43,12.57,11.07,7.96
10/26/2022,09:00,N,3.78,5.54,4.04,4.04
10/26/2022,10:00,N,4.69,5.54,3.01,3.01
10/26/2022,11:00,N,2.81,5.37,2,7.7
10/26/2022,12:00,N,3.49,7.26,2,8
10/26/2022,13:00,N,2.76,6.75,2,12.58
10/26/2022,14:00,N,2.69,4.81,2,13.2
10/26/2022,15:00,N,2.69,3.69,2,8
10/26/2022,16:00,N,3.25,6.25,2,9
10/26/2022,17:00,N,5.43,8.18,4.69,10.39
10/26/2022,18:00,N,9.26,11.39,8.69,11.39
10/26/2022,19:00,N,8.69,31.54,19.48,19.48
10/26/2022,20:00,N,5.82,7.8,8,10
10/26/2022,21:00,N,5.11,3,2.29,5
10/26/2022,22:00,N,4,2.73,2.69,5.85
10/26/2022,23:00,N,4,3.89,3.89,5
10/26/2022,24:00,N,4,3.3,3.3,5.3
10/27/2022,01:00,N,4.47,3.75,2,1.09
10/27/2022,02:00,N,2.74,2.51,1.49,1.09
10/27/2022,03:00,N,1.69,2.51,1.43,1.08
10/27/2022,04:00,N,1.69,3.43,1.43,1.08
10/27/2022,05:00,N,1.91,3.89,1.89,1.08
10/27/2022,06:00,N,4.47,6.45,3.2,1.08
10/27/2022,07:00,N,7.65,10.4,8.4,6.85
10/27/2022,08:00,N,7.01,10,10,7
10/27/2022,09:00,N,7.98,5,5,5
10/27/2022,10:00,N,6.69,8.67,4.79,4.79
10/27/2022,11:00,N,5.01,7.6,4.99,8
10/27/2022,12:00,N,6.69,9.02,2.1,10
10/27/2022,13:00,N,4.69,6.67,2.1,13.1
10/27/2022,14:00,N,3.41,5.39,2.1,16.2
10/27/2022,15:00,N,4.69,6.67,2,9.92
10/27/2022,16:00,N,4.69,6.69,2.1,9.92
10/27/2022,17:00,N,5.01,6.99,4.69,9.92
10/27/2022,18:00,N,9.52,11.5,8.5,13.2
10/27/2022,19:00,N,15.69,27.48,18.57,15.5
10/27/2022,20:00,N,8.69,4,7,9.92
10/27/2022,21:00,N,20,3,3.89,4.92
10/27/2022,22:00,N,4,2.73,2.1,4.92
10/27/2022,23:00,N,5.01,4.51,4.51,4.92
10/27/2022,24:00,N,5,4,4,4.92
10/28/2022,01:00,N,4,3.89,1.89,1.15
10/28/2022,02:00,N,2.39,3.39,1.39,1.09
10/28/2022,03:00,N,1.69,3.18,1.39,1.08
10/28/2022,04:00,N,1.69,3.49,1.39,1.06
10/28/2022,05:00,N,2.24,4.22,1.39,1.06
10/28/2022,06:00,N,3.37,5.35,2.1,1.08
10/28/2022,07:00,N,7.01,10.15,10,8.05
10/28/2022,08:00,N,5,10.15,10.15,8.05
10/28/2022,09:00,N,7.89,4.6,4.6,6
10/28/2022,10:00,N,4.69,4.39,3.69,4.04
10/28/2022,11:00,N,3.41,5.39,2,6.85
10/28/2022,12:00,N,4.69,9.18,2,8
10/28/2022,13:00,N,3.12,5.1,2.1,13.1
10/28/2022,14:00,N,3.02,5,2,13.65
10/28/2022,15:00,N,3.03,5.01,2.01,9.17
10/28/2022,16:00,N,3.6,5.58,2.1,9.79
10/28/2022,17:00,N,5.11,5.75,3.75,10
10/28/2022,18:00,N,7.71,9.69,5.4,10.11
10/28/2022,19:00,N,8.69,10.67,9.92,9.92
10/28/2022,20:00,N,8.69,4,6,17.63
10/28/2022,21:00,N,7.97,9.06,5.6,11.7
10/28/2022,22:00,N,5.02,5,5,5
10/28/2022,23:00,N,4.25,3.84,3.84,5
10/28/2022,24:00,N,4,3.24,3.01,5
10/29/2022,01:00,N,4,4.75,2.1,1.5
10/29/2022,02:00,N,2.06,3.38,1.89,1.15
10/29/2022,03:00,N,1.49,2.98,1.47,1.09
10/29/2022,04:00,N,1.49,3.43,1.43,1.09
10/29/2022,05:00,N,1.49,3.47,1.39,1.09
10/29/2022,06:00,N,4,6.59,3.59,1.09
10/29/2022,07:00,N,4.69,7.1,5.6,6.4
10/29/2022,08:00,N,2.78,4.76,4.99,6
10/29/2022,09:00,N,7.98,4.39,4,6
10/29/2022,10:00,N,4,4.91,2.49,4.79
10/29/2022,11:00,N,4,5.98,2,8.4
10/29/2022,12:00,N,4.69,10,2,11.9
10/29/2022,13:00,N,3.78,5.39,2,13.45
10/29/2022,14:00,N,3.02,5,2,14.7
10/29/2022,15:00,N,4,4.81,2,9.79
10/29/2022,16:00,N,3.81,5.79,2,9.79
10/29/2022,17:00,N,2.24,4.11,2.11,9.92
10/29/2022,18:00,N,3.31,8.06,2.31,14.92
10/29/2022,19:00,N,2.54,19.98,10,68.07
10/29/2022,20:00,N,3.94,20,24,80.52
10/29/2022,21:00,N,3.51,5.49,3.49,31.89
10/29/2022,22:00,N,1.02,2.29,2.29,16.2
10/29/2022,23:00,N,1.7,2.69,2.69,12.3
10/29/2022,24:00,N,1.12,2.1,2.1,5.15
10/30/2022,01:00,N,2.34,3.89,1.89,2.85
10/30/2022,02:00,N,1.61,3.59,1.59,2.72
10/30/2022,03:00,N,0.68,2.81,1.39,2.01
10/30/2022,04:00,N,1.41,3.39,1.39,2
10/30/2022,05:00,N,1.69,3.67,1.49,2
10/30/2022,06:00,N,4.13,6.11,1.89,2
10/30/2022,07:00,N,3.45,10.15,2.1,3.14
10/30/2022,08:00,N,2.48,4.46,2.46,3.14
10/30/2022,09:00,N,1.81,3.79,2,3.14
10/30/2022,10:00,N,2.71,4.69,1.89,2.72
10/30/2022,11:00,N,1.91,4.39,1.89,4.92
10/30/2022,12:00,N,2.02,6.04,2,6.5
10/30/2022,13:00,N,1.91,6.52,1.89,11.59
10/30/2022,14:00,N,1.24,4.69,1.89,11.99
10/30/2022,15:00,N,1.76,4.69,1.89,7.76
10/30/2022,16:00,N,1.49,5,2,7
10/30/2022,17:00,N,3.71,6.69,3.69,9.92
10/30/2022,18:00,N,5.01,10.52,5.52,19.07
10/30/2022,19:00,N,7.11,34.1,30,115.36
10/30/2022,20:00,N,7.51,25,25,91.47
10/30/2022,21:00,N,5.43,7.41,2,22.2
10/30/2022,22:00,N,3.66,2.75,2.1,15.2
10/30/2022,23:00,N,4,3.5,2.49,8.22
10/30/2022,24:00,N,2.63,2.63,2.49,4.92
10/31/2022,01:00,N,1.74,3.72,1.78,2.41
10/31/2022,02:00,N,1.01,2.51,1.5,1.62
10/31/2022,03:00,N,0.02,2.31,1.43,1.19
10/31/2022,04:00,N,0.46,2.51,1.5,1.22
10/31/2022,05:00,N,1.05,3.03,1.5,1.22
10/31/2022,06:00,N,3.1,5.83,2.43,1.62
10/31/2022,07:00,N,1.93,16.15,8,27.41
10/31/2022,08:00,N,1.38,9.5,8,29.32
10/31/2022,09:00,N,1.43,9.8,9.8,10.03
10/31/2022,10:00,N,1.49,6.79,4.79,4.79
10/31/2022,11:00,N,0.6,5.74,2.1,5.15
10/31/2022,12:00,N,0.57,6.69,2.1,5
10/31/2022,13:00,N,0.48,7.45,2,12.75
10/31/2022,14:00,N,0.59,5.36,2,11.84
10/31/2022,15:00,N,0.64,4.78,1.65,8
10/31/2022,16:00,N,1.39,5.24,1.65,9.79
10/31/2022,17:00,N,3.18,6.82,3.69,15.2
10/31/2022,18:00,N,4.15,10,4.69,33.15
10/31/2022,19:00,N,4.14,47.89,38.84,58.15
10/31/2022,20:00,N,4.49,11.98,16.98,33.15
10/31/2022,21:00,N,4,5.49,2.1,11.39
10/31/2022,22:00,N,1.29,1.49,2.1,5
10/31/2022,23:00,N,4,3.5,2,4.92
10/31/2022,24:00,N,4,3.59,2,4.92
11/01/2022,01:00,N,7.11,6.86,2.45,0.99
11/01/2022,02:00,N,3.69,4.14,2.39,0.96
11/01/2022,03:00,N,3.5,5.17,2.45,0.69
11/01/2022,04:00,N,3.69,6,2.45,0.68
11/01/2022,05:00,N,5,8.51,2.45,0.7
11/01/2022,06:00,N,7.69,13.08,7.08,0.94
11/01/2022,07:00,N,1.69,16.15,8,2.72
11/01/2022,08:00,N,6.56,15.07,15.07,7.49
11/01/2022,09:00,N,8.71,8.71,8,2.72
11/01/2022,10:00,N,2.69,4.69,2.1,2.72
11/01/2022,11:00,N,2.41,4.39,2,1.04
11/01/2022,12:00,N,2.49,4.56,2,1.08
11/01/2022,13:00,N,1.89,4.69,1.89,1.62
11/01/2022,14:00,N,2.25,5,2,1.82
11/01/2022,15:00,N,2.69,5.39,2,4.89
11/01/2022,16:00,N,2,5.39,2,5
11/01/2022,17:00,N,3.18,15.55,3.69,7.49
11/01/2022,18:00,N,1.02,21.55,8,10
11/01/2022,19:00,N,7.01,20.52,23.52,12.5
11/01/2022,20:00,N,7.11,9.98,8.64,4.33
11/01/2022,21:00,N,4,2.49,2.29,3.14
11/01/2022,22:00,N,2.97,2.47,2.31,2.31
11/01/2022,23:00,N,5.78,5.3,6,1.42
11/01/2022,24:00,N,6.21,5.3,6,1.22
11/02/2022,01:00,N,4,4,2.1,0.97
11/02/2022,02:00,N,3.5,4,2,0.95
11/02/2022,03:00,N,2.56,3.64,1.89,0.75
11/02/2022,04:00,N,3.1,5.1,2.1,0.75
11/02/2022,05:00,N,5,8.51,2.1,0.88
11/02/2022,06:00,N,7.11,11.89,5.07,0.93
11/02/2022,07:00,N,8,18.2,10.36,1.82
11/02/2022,08:00,N,10.69,10.43,10.43,2.72
11/02/2022,09:00,N,15.69,10.15,8,2.26
11/02/2022,10:00,N,5.11,4.39,3.28,2.01
11/02/2022,11:00,N,5.14,4.39,2,1.04
11/02/2022,12:00,N,4.69,4.39,2,1
11/02/2022,13:00,N,4.69,4.69,2,1.04
11/02/2022,14:00,N,5.11,5.11,2,1.09
11/02/2022,15:00,N,6.22,6.22,2,3.14
11/02/2022,16:00,N,4.69,6.69,2.1,4.04
11/02/2022,17:00,N,6.39,21.55,10,10
11/02/2022,18:00,N,3.69,13.69,8.69,18.15
11/02/2022,19:00,N,12.72,14.7,17.7,17.87
11/02/2022,20:00,N,7.02,4.72,7,10
11/02/2022,21:00,N,4,2.95,2.1,3.88
11/02/2022,22:00,N,4,1.96,2.1,3.14
11/02/2022,23:00,N,4,3.5,2.69,1.42
11/02/2022,24:00,N,4,1.49,2.49,1.04
11/03/2022,01:00,N,3.69,3.69,2.45,0.96
11/03/2022,02:00,N,2.69,2.71,2.39,0.94
11/03/2022,03:00,N,1.49,2.51,2.1,0.7
11/03/2022,04:00,N,2.15,3.39,1.89,0.7
11/03/2022,05:00,N,2.82,4.8,2.14,0.75
11/03/2022,06:00,N,4.28,4.69,2.82,0.75
11/03/2022,07:00,N,7.02,10.15,7,2
11/03/2022,08:00,N,7.59,8,8,3
11/03/2022,09:00,N,10.34,8.3,7.8,2.76
11/03/2022,10:00,N,3.39,3.39,2.1,1.82
11/03/2022,11:00,N,3.04,3.04,1.93,1.08
11/03/2022,12:00,N,3.39,3.39,2,1.22
11/03/2022,13:00,N,3.7,3.69,2,3.24
11/03/2022,14:00,N,3.69,3.69,2,4.04
11/03/2022,15:00,N,3.11,4.07,2,18.53
11/03/2022,16:00,N,3.43,3.69,2.1,11.25
11/03/2022,17:00,N,7.01,13.49,7.77,20
11/03/2022,18:00,N,0.9,10,6.4,20.66
11/03/2022,19:00,N,5.98,10,12,15.15
11/03/2022,20:00,N,4.49,5.17,6.61,15.15
11/03/2022,21:00,N,3,2,2.29,10
11/03/2022,22:00,N,2.41,1.49,2.39,7.28
11/03/2022,23:00,N,4,4.72,3.46,4.72
11/03/2022,24:00,N,4.49,4.49,3.3,1.09
11/04/2022,01:00,N,3.5,3.29,3.29,0.96
11/04/2022,02:00,N,2.69,2.89,2.67,0.93
11/04/2022,03:00,N,1.49,2.51,2.45,0.69
11/04/2022,04:00,N,2.65,3.89,2.39,0.69
11/04/2022,05:00,N,3.69,5.67,2.45,0.74
11/04/2022,06:00,N,7.69,9.67,7.43,0.75
11/04/2022,07:00,N,6.69,10.15,8,9.92
11/04/2022,08:00,N,4.69,4.67,4.67,9.92
11/04/2022,09:00,N,5.48,4.21,2.88,4.92
11/04/2022,10:00,N,3.13,3.13,2.21,4.92
11/04/2022,11:00,N,3.11,3.39,2,3.24
11/04/2022,12:00,N,2.93,3.83,2,3.24
11/04/2022,13:00,N,2.69,4.12,2,5.85
11/04/2022,14:00,N,2.69,3.69,2,8
11/04/2022,15:00,N,2.02,4,2,37.72
11/04/2022,16:00,N,1.51,3.49,2,23.15
11/04/2022,17:00,N,2.69,8.38,4.69,27.2
11/04/2022,18:00,N,1.42,7.85,4.69,35.72
11/04/2022,19:00,N,5.08,10,9.12,20
11/04/2022,20:00,N,3.42,4.61,6.61,18.93
11/04/2022,21:00,N,1.69,3.54,2.1,15.15
11/04/2022,22:00,N,0.99,1.49,2,10.2
11/04/2022,23:00,N,2.13,2.1,2.1,4.92
11/04/2022,24:00,N,2.23,1.36,2.21,3.14
11/05/2022,01:00,N,2.95,3.95,2.45,0.95
11/05/2022,02:00,N,2.47,3.95,2.45,0.92
11/05/2022,03:00,N,1.79,3.05,1.79,0.75
11/05/2022,04:00,N,1.53,2.79,1.53,0.68
11/05/2022,05:00,N,1.91,3.89,1.89,0.75
11/05/2022,06:00,N,3.39,4.39,2,0.74
11/05/2022,07:00,N,4.53,6.51,3.13,5.24
11/05/2022,08:00,N,4.8,4.39,4.39,5.85
11/05/2022,09:00,N,7.27,5.59,2.59,3.24
11/05/2022,10:00,N,2.15,3.89,1.89,3.4
11/05/2022,11:00,N,1.91,3.65,1.65,2.72
11/05/2022,12:00,N,1.76,3.5,1.5,2.72
11/05/2022,13:00,N,1.71,3.69,1.5,3.24
11/05/2022,14:00,N,1.76,3.69,1.5,3.21
11/05/2022,15:00,N,2.35,3.94,1.65,5.85
11/05/2022,16:00,N,2.43,3.69,1.89,5.24
11/05/2022,17:00,N,3.69,7.96,2.1,9.92
11/05/2022,18:00,N,2.12,9.63,2.1,12.98
11/05/2022,19:00,N,4.69,10,7.39,17.15
11/05/2022,20:00,N,3.1,2.51,3.08,8.01
11/05/2022,21:00,N,3,2.1,1.5,4.72
11/05/2022,22:00,N,2.02,2.02,2,2.25
11/05/2022,23:00,N,3.01,2.51,2,2.15
11/05/2022,24:00,N,4,2,2,1.4
11/06/2022,01:00,N,2.96,2.31,1.56,0.96
11/06/2022,02:00,N,1.76,2.25,1.5,0.91
11/06/2022,02:00,Y,1.72,2.21,1.72,0.91
11/06/2022,03:00,N,1.49,1.98,1.5,0.9
11/06/2022,04:00,N,1.52,2.25,1.5,0.75
11/06/2022,05:00,N,2,3,1.5,0.9
11/06/2022,06:00,N,3.59,4,2,0.9
11/06/2022,07:00,N,4.49,4.9,2,2.72
11/06/2022,08:00,N,4.99,3.39,2,2.72
11/06/2022,09:00,N,6.69,3.89,1.89,2.72
11/06/2022,10:00,N,3.21,3.39,1.5,2.5
11/06/2022,11:00,N,2.29,3.39,1.5,1.36
11/06/2022,12:00,N,1.87,3.5,1.5,2
11/06/2022,13:00,N,2,3.69,1.5,2.72
11/06/2022,14:00,N,2.65,3.69,1.65,3.14
11/06/2022,15:00,N,3.92,4,1.89,12.09
11/06/2022,16:00,N,3.93,4.39,1.89,11.47
11/06/2022,17:00,N,4.73,28.89,2.1,29.89
11/06/2022,18:00,N,4.84,55.18,2,86.38
11/06/2022,19:00,N,8.02,10,10.84,27.09
11/06/2022,20:00,N,6.67,3,2.81,18.3
11/06/2022,21:00,N,4,1.58,2,5.6
11/06/2022,22:00,N,3.69,1.49,2,3.24
11/06/2022,23:00,N,3.51,2.51,2.39,3.21
11/06/2022,24:00,N,2.98,2.21,2,1.4
11/07/2022,01:00,N,2.97,2.97,2.1,1.09
11/07/2022,02:00,N,2.26,2.9,2,1.08
11/07/2022,03:00,N,1.66,2.41,1.64,1.04
11/07/2022,04:00,N,1.52,2.45,1.5,1.01
11/07/2022,05:00,N,2.6,3.6,2.1,1.04
11/07/2022,06:00,N,5.11,5.86,3.86,1.42
11/07/2022,07:00,N,3.88,10.73,2.23,17.66
11/07/2022,08:00,N,2.85,4.39,2.18,17.81
11/07/2022,09:00,N,3.02,5,2,9.67
11/07/2022,10:00,N,2.41,4.39,1.89,8.65
11/07/2022,11:00,N,2.07,4.55,1.81,7.6
11/07/2022,12:00,N,1.52,4.39,1.5,7.57
11/07/2022,13:00,N,1.8,4.65,1.65,13.87
11/07/2022,14:00,N,2.21,4.69,1.69,15.75
11/07/2022,15:00,N,4.82,6.8,2,42.65
11/07/2022,16:00,N,4.29,9.98,2,44.87
11/07/2022,17:00,N,3.67,51.76,2.1,78.57
11/07/2022,18:00,N,3.74,74.81,65.35,147.15
